time_step,total_seconds,hours,minutes,seconds,rpm,band,caution_seconds,redline_seconds
99240,94200,26,10,0,5358,Climb,10500,7200
99300,94260,26,11,0,6916,Cruise,10500,7200
99360,94320,26,12,0,5560,Climb,10500,7200
99420,94380,26,13,0,9818,RedLine,10500,7260
99480,94440,26,14,0,9012,Caution,10560,7260
99540,94500,26,15,0,4848,Climb,10560,7260
99600,94560,26,16,0,5825,Climb,10560,7260
99660,94620,26,17,0,5724,Climb,10560,7260
99720,94680,26,18,0,7589,Cruise,10560,7260
99780,94740,26,19,0,8818,Cruise,10560,7260
99840,94800,26,20,0,7195,Cruise,10560,7260
99900,94860,26,21,0,9121,Caution,10620,7260
99960,94920,26,22,0,4923,Climb,10620,7260
100020,94980,26,23,0,6726,Cruise,10620,7260
100080,95040,26,24,0,10226,OverLimit,10620,7320
100140,95100,26,25,0,6041,Cruise,10620,7320
100200,95160,26,26,0,6669,Cruise,10620,7320
100260,95220,26,27,0,3828,Climb,10620,7320
100320,95280,26,28,0,2598,Idle,10620,7320
100380,95340,26,29,0,9069,Caution,10680,7320
100440,95400,26,30,0,7861,Cruise,10680,7320
100500,95460,26,31,0,4640,Climb,10680,7320
100560,95520,26,32,0,7433,Cruise,10680,7320
100620,95580,26,33,0,8490,Cruise,10680,7320
100680,95640,26,34,0,4533,Climb,10680,7320
100740,95700,26,35,0,5590,Climb,10680,7320
100800,95760,26,36,0,8459,Cruise,10680,7320
100860,95820,26,37,0,7609,Cruise,10680,7320
100920,95880,26,38,0,4016,Climb,10680,7320
100980,95940,26,39,0,6849,Cruise,10680,7320
101040,96000,26,40,0,9646,Caution,10740,7320
101100,96060,26,41,0,3832,Climb,10740,7320
101160,96120,26,42,0,9415,Caution,10800,7320
101220,96180,26,43,0,10126,RedLine,10800,7380
101280,96240,26,44,0,5803,Climb,10800,7380
101340,96300,26,45,0,9689,Caution,10860,7380
101400,96360,26,46,0,6002,Cruise,10860,7380
101460,96420,26,47,0,7792,Cruise,10860,7380
101520,96480,26,48,0,9451,Caution,10920,7380
101580,96540,26,49,0,6702,Cruise,10920,7380
101640,96600,26,50,0,10695,OverLimit,10920,7440
101700,96660,26,51,0,1171,Idle,10920,7440
101760,96720,26,52,0,6679,Cruise,10920,7440
101820,96780,26,53,0,7590,Cruise,10920,7440
101880,96840,26,54,0,6246,Cruise,10920,7440
101940,96900,26,55,0,7368,Cruise,10920,7440
102000,96960,26,56,0,7247,Cruise,10920,7440
102060,97020,26,57,0,5045,Climb,10920,7440
102120,97080,26,58,0,4548,Climb,10920,7440
102180,97140,26,59,0,8137,Cruise,10920,7440
102240,97200,27,0,0,10820,OverLimit,10920,7500
102300,97260,27,1,0,9435,Caution,10980,7500
102360,97320,27,2,0,1863,Idle,10980,7500
102420,97380,27,3,0,8978,Cruise,10980,7500
102480,97440,27,4,0,9532,Caution,11040,7500
102540,97500,27,5,0,8437,Cruise,11040,7500
102600,97560,27,6,0,8515,Cruise,11040,7500
102660,97620,27,7,0,8097,Cruise,11040,7500
102720,97680,27,8,0,7199,Cruise,11040,7500
102780,97740,27,9,0,6470,Cruise,11040,7500
102840,97800,27,10,0,2495,Idle,11040,7500
102900,97860,27,11,0,4957,Climb,11040,7500
102960,97920,27,12,0,3448,Idle,11040,7500
103020,97980,27,13,0,3519,Climb,11040,7500
103080,98040,27,14,0,5317,Climb,11040,7500
103140,98100,27,15,0,7524,Cruise,11040,7500
103200,98160,27,16,0,8006,Cruise,11040,7500
103260,98220,27,17,0,6345,Cruise,11040,7500
103320,98280,27,18,0,5551,Climb,11040,7500
103380,98340,27,19,0,8221,Cruise,11040,7500
103440,98400,27,20,0,6633,Cruise,11040,7500
103500,98460,27,21,0,9289,Caution,11100,7500
103560,98520,27,22,0,2769,Idle,11100,7500
103620,98520,27,22,0,583,PowerOff,11100,7500
103680,98580,27,23,0,9960,RedLine,11100,7560
103740,98640,27,24,0,3556,Climb,11100,7560
103800,98700,27,25,0,9154,Caution,11160,7560
103860,98760,27,26,0,7423,Cruise,11160,7560
103920,98760,27,26,0,587,PowerOff,11160,7560
103980,98820,27,27,0,7064,Cruise,11160,7560
104040,98880,27,28,0,10298,OverLimit,11160,7620
104100,98940,27,29,0,7253,Cruise,11160,7620
104160,99000,27,30,0,8760,Cruise,11160,7620
104220,99060,27,31,0,9286,Caution,11220,7620
104280,99120,27,32,0,6870,Cruise,11220,7620
104340,99180,27,33,0,7965,Cruise,11220,7620
104400,99240,27,34,0,9514,Caution,11280,7620
104460,99300,27,35,0,9738,Caution,11340,7620
104520,99360,27,36,0,9952,RedLine,11340,7680
104580,99420,27,37,0,5319,Climb,11340,7680
104640,99480,27,38,0,3001,Idle,11340,7680
104700,99540,27,39,0,2276,Idle,11340,7680
104760,99600,27,40,0,1385,Idle,11340,7680
104820,99660,27,41,0,10240,OverLimit,11340,7740
104880,99720,27,42,0,4565,Climb,11340,7740
104940,99720,27,42,0,671,PowerOff,11340,7740
105000,99780,27,43,0,4927,Climb,11340,7740
105060,99840,27,44,0,8493,Cruise,11340,7740
105120,99900,27,45,0,1427,Idle,11340,7740
105180,99960,27,46,0,5983,Climb,11340,7740
105240,99960,27,46,0,441,PowerOff,11340,7740
105300,100020,27,47,0,7705,Cruise,11340,7740
105360,100080,27,48,0,9186,Caution,11400,7740
105420,100080,27,48,0,442,PowerOff,11400,7740
105480,100140,27,49,0,4521,Climb,11400,7740
105540,100200,27,50,0,3711,Climb,11400,7740
105600,100260,27,51,0,8307,Cruise,11400,7740
105660,100320,27,52,0,4916,Climb,11400,7740
105720,100380,27,53,0,3979,Climb,11400,7740
105780,100440,27,54,0,5041,Climb,11400,7740
105840,100500,27,55,0,7285,Cruise,11400,7740
105900,100560,27,56,0,8335,Cruise,11400,7740
105960,100620,27,57,0,3360,Idle,11400,7740
106020,100680,27,58,0,6444,Cruise,11400,7740
106080,100680,27,58,0,759,PowerOff,11400,7740
106140,100740,27,59,0,3807,Climb,11400,7740
106200,100800,28,0,0,6919,Cruise,11400,7740
106260,100860,28,1,0,6241,Cruise,11400,7740
106320,100920,28,2,0,5814,Climb,11400,7740
106380,100980,28,3,0,1876,Idle,11400,7740
106440,101040,28,4,0,7351,Cruise,11400,7740
106500,101100,28,5,0,9726,Caution,11460,7740
106560,101100,28,5,0,473,PowerOff,11460,7740
106620,101160,28,6,0,6316,Cruise,11460,7740
106680,101220,28,7,0,6169,Cruise,11460,7740
106740,101280,28,8,0,9095,Caution,11520,7740
106800,101340,28,9,0,4303,Climb,11520,7740
106860,101400,28,10,0,4334,Climb,11520,7740
106920,101460,28,11,0,6700,Cruise,11520,7740
106980,101520,28,12,0,10339,OverLimit,11520,7800
107040,101580,28,13,0,3679,Climb,11520,7800
107100,101640,28,14,0,6917,Cruise,11520,7800
107160,101700,28,15,0,2994,Idle,11520,7800
107220,101760,28,16,0,8078,Cruise,11520,7800
107280,101820,28,17,0,8032,Cruise,11520,7800
107340,101880,28,18,0,9235,Caution,11580,7800
107400,101940,28,19,0,9596,Caution,11640,7800
107460,102000,28,20,0,7093,Cruise,11640,7800
107520,102060,28,21,0,7943,Cruise,11640,7800
107580,102120,28,22,0,5062,Climb,11640,7800
107640,102180,28,23,0,9313,Caution,11700,7800
107700,102240,28,24,0,8312,Cruise,11700,7800
107760,102300,28,25,0,9947,RedLine,11700,7860
107820,102360,28,26,0,5307,Climb,11700,7860
107880,102420,28,27,0,3785,Climb,11700,7860
107940,102480,28,28,0,4395,Climb,11700,7860
108000,102540,28,29,0,1324,Idle,11700,7860
108060,102600,28,30,0,9209,Caution,11760,7860
108120,102660,28,31,0,1539,Idle,11760,7860
108180,102720,28,32,0,10414,OverLimit,11760,7920
108240,102780,28,33,0,6372,Cruise,11760,7920
108300,102840,28,34,0,6618,Cruise,11760,7920
108360,102900,28,35,0,7421,Cruise,11760,7920
108420,102960,28,36,0,8559,Cruise,11760,7920
108480,103020,28,37,0,9979,RedLine,11760,7980
108540,103080,28,38,0,9328,Caution,11820,7980
108600,103140,28,39,0,5860,Climb,11820,7980
108660,103200,28,40,0,7279,Cruise,11820,7980
108720,103260,28,41,0,7587,Cruise,11820,7980
108780,103320,28,42,0,1710,Idle,11820,7980
108840,103380,28,43,0,9949,RedLine,11820,8040
108900,103440,28,44,0,6503,Cruise,11820,8040
108960,103500,28,45,0,3479,Idle,11820,8040
109020,103560,28,46,0,7103,Cruise,11820,8040
109080,103620,28,47,0,8277,Cruise,11820,8040
109140,103680,28,48,0,1095,Idle,11820,8040
109200,103740,28,49,0,10813,OverLimit,11820,8100
109260,103800,28,50,0,8945,Cruise,11820,8100
109320,103860,28,51,0,6754,Cruise,11820,8100
109380,103920,28,52,0,7187,Cruise,11820,8100
109440,103980,28,53,0,1832,Idle,11820,8100
109500,104040,28,54,0,10081,RedLine,11820,8160
109560,104100,28,55,0,6587,Cruise,11820,8160
109620,104160,28,56,0,9202,Caution,11880,8160
109680,104220,28,57,0,7934,Cruise,11880,8160
109740,104220,28,57,0,848,PowerOff,11880,8160
109800,104280,28,58,0,6878,Cruise,11880,8160
109860,104340,28,59,0,6755,Cruise,11880,8160
109920,104340,28,59,0,449,PowerOff,11880,8160
109980,104400,29,0,0,7988,Cruise,11880,8160
110040,104460,29,1,0,8088,Cruise,11880,8160
110100,104520,29,2,0,9727,Caution,11940,8160
110160,104580,29,3,0,6723,Cruise,11940,8160
110220,104640,29,4,0,9945,RedLine,11940,8220
110280,104700,29,5,0,9118,Caution,12000,8220
110340,104760,29,6,0,3456,Idle,12000,8220
110400,104820,29,7,0,8805,Cruise,12000,8220
110460,104880,29,8,0,4737,Climb,12000,8220
110520,104940,29,9,0,8236,Cruise,12000,8220
110580,105000,29,10,0,4011,Climb,12000,8220
110640,105060,29,11,0,9202,Caution,12060,8220
110700,105120,29,12,0,8811,Cruise,12060,8220
110760,105180,29,13,0,6196,Cruise,12060,8220
110820,105240,29,14,0,10413,OverLimit,12060,8280
110880,105300,29,15,0,8762,Cruise,12060,8280
110940,105360,29,16,0,10045,RedLine,12060,8340
111000,105420,29,17,0,8896,Cruise,12060,8340
111060,105480,29,18,0,9814,RedLine,12060,8400
111120,105540,29,19,0,8366,Cruise,12060,8400
111180,105600,29,20,0,8744,Cruise,12060,8400
111240,105660,29,21,0,8578,Cruise,12060,8400
111300,105720,29,22,0,6739,Cruise,12060,8400
111360,105780,29,23,0,7269,Cruise,12060,8400
111420,105840,29,24,0,7738,Cruise,12060,8400
111480,105900,29,25,0,4064,Climb,12060,8400
111540,105960,29,26,0,9594,Caution,12120,8400
111600,106020,29,27,0,8914,Cruise,12120,8400
111660,106080,29,28,0,9624,Caution,12180,8400
111720,106140,29,29,0,7938,Cruise,12180,8400
111780,106200,29,30,0,6560,Cruise,12180,8400
111840,106200,29,30,0,144,PowerOff,12180,8400
111900,106260,29,31,0,4227,Climb,12180,8400
111960,106320,29,32,0,8008,Cruise,12180,8400
112020,106380,29,33,0,9391,Caution,12240,8400
112080,106440,29,34,0,9665,Caution,12300,8400
112140,106500,29,35,0,8407,Cruise,12300,8400
112200,106560,29,36,0,5675,Climb,12300,8400
112260,106620,29,37,0,3542,Climb,12300,8400
112320,106680,29,38,0,7384,Cruise,12300,8400
112380,106740,29,39,0,7101,Cruise,12300,8400
112440,106800,29,40,0,7985,Cruise,12300,8400
112500,106860,29,41,0,7494,Cruise,12300,8400
112560,106920,29,42,0,8100,Cruise,12300,8400
112620,106980,29,43,0,5028,Climb,12300,8400
112680,107040,29,44,0,8197,Cruise,12300,8400
112740,107100,29,45,0,10124,RedLine,12300,8460
112800,107160,29,46,0,3914,Climb,12300,8460
112860,107220,29,47,0,8812,Cruise,12300,8460
112920,107280,29,48,0,7597,Cruise,12300,8460
112980,107340,29,49,0,2462,Idle,12300,8460
113040,107400,29,50,0,7754,Cruise,12300,8460
113100,107460,29,51,0,7692,Cruise,12300,8460
113160,107520,29,52,0,7347,Cruise,12300,8460
113220,107580,29,53,0,8336,Cruise,12300,8460
113280,107640,29,54,0,4451,Climb,12300,8460
113340,107700,29,55,0,7636,Cruise,12300,8460
113400,107760,29,56,0,6315,Cruise,12300,8460
113460,107820,29,57,0,3914,Climb,12300,8460
113520,107880,29,58,0,6500,Cruise,12300,8460
113580,107940,29,59,0,9331,Caution,12360,8460
113640,108000,30,0,0,6360,Cruise,12360,8460
113700,108060,30,1,0,2184,Idle,12360,8460
113760,108120,30,2,0,9046,Caution,12420,8460
113820,108180,30,3,0,7615,Cruise,12420,8460
113880,108240,30,4,0,2864,Idle,12420,8460
113940,108300,30,5,0,8286,Cruise,12420,8460
114000,108360,30,6,0,2595,Idle,12420,8460
114060,108420,30,7,0,5478,Climb,12420,8460
114120,108480,30,8,0,7351,Cruise,12420,8460
114180,108540,30,9,0,10653,OverLimit,12420,8520
114240,108600,30,10,0,7876,Cruise,12420,8520
114300,108600,30,10,0,695,PowerOff,12420,8520
114360,108660,30,11,0,9346,Caution,12480,8520
114420,108720,30,12,0,9647,Caution,12540,8520
114480,108780,30,13,0,3324,Idle,12540,8520
114540,108840,30,14,0,4124,Climb,12540,8520
114600,108900,30,15,0,5373,Climb,12540,8520
114660,108960,30,16,0,8702,Cruise,12540,8520
114720,109020,30,17,0,10902,OverLimit,12540,8580
114780,109080,30,18,0,9628,Caution,12600,8580
114840,109140,30,19,0,1003,Idle,12600,8580
114900,109200,30,20,0,7562,Cruise,12600,8580
114960,109260,30,21,0,6900,Cruise,12600,8580
115020,109320,30,22,0,10040,RedLine,12600,8640
115080,109380,30,23,0,1497,Idle,12600,8640
115140,109440,30,24,0,6431,Cruise,12600,8640
115200,109500,30,25,0,4697,Climb,12600,8640
115260,109560,30,26,0,9037,Caution,12660,8640
115320,109620,30,27,0,10238,OverLimit,12660,8700
115380,109680,30,28,0,7646,Cruise,12660,8700
115440,109740,30,29,0,9966,RedLine,12660,8760
115500,109800,30,30,0,5683,Climb,12660,8760
115560,109860,30,31,0,6761,Cruise,12660,8760
115620,109920,30,32,0,7081,Cruise,12660,8760
115680,109980,30,33,0,10088,RedLine,12660,8820
115740,110040,30,34,0,4873,Climb,12660,8820
115800,110100,30,35,0,7924,Cruise,12660,8820
115860,110100,30,35,0,32,PowerOff,12660,8820
115920,110160,30,36,0,4543,Climb,12660,8820
115980,110220,30,37,0,8037,Cruise,12660,8820
116040,110280,30,38,0,4989,Climb,12660,8820
116100,110340,30,39,0,8334,Cruise,12660,8820
116160,110400,30,40,0,5999,Climb,12660,8820
116220,110460,30,41,0,8424,Cruise,12660,8820
116280,110460,30,41,0,142,PowerOff,12660,8820
116340,110460,30,41,0,807,PowerOff,12660,8820
116400,110520,30,42,0,9043,Caution,12720,8820
116460,110580,30,43,0,2788,Idle,12720,8820
116520,110640,30,44,0,9149,Caution,12780,8820
116580,110700,30,45,0,3731,Climb,12780,8820
116640,110760,30,46,0,10188,RedLine,12780,8880
116700,110820,30,47,0,1123,Idle,12780,8880
116760,110880,30,48,0,4141,Climb,12780,8880
116820,110940,30,49,0,6401,Cruise,12780,8880
116880,111000,30,50,0,6560,Cruise,12780,8880
116940,111060,30,51,0,9478,Caution,12840,8880
117000,111120,30,52,0,6540,Cruise,12840,8880
117060,111180,30,53,0,6738,Cruise,12840,8880
117120,111240,30,54,0,8781,Cruise,12840,8880
117180,111300,30,55,0,5464,Climb,12840,8880
117240,111360,30,56,0,10028,RedLine,12840,8940
117300,111420,30,57,0,4500,Climb,12840,8940
117360,111480,30,58,0,4555,Climb,12840,8940
117420,111540,30,59,0,9747,Caution,12900,8940
117480,111600,31,0,0,5448,Climb,12900,8940
117540,111660,31,1,0,1733,Idle,12900,8940
117600,111720,31,2,0,2460,Idle,12900,8940
117660,111780,31,3,0,10909,OverLimit,12900,9000
117720,111840,31,4,0,4356,Climb,12900,9000
117780,111840,31,4,0,264,PowerOff,12900,9000
117840,111900,31,5,0,9648,Caution,12960,9000
117900,111960,31,6,0,4507,Climb,12960,9000
117960,112020,31,7,0,5671,Climb,12960,9000
118020,112080,31,8,0,8422,Cruise,12960,9000
118080,112140,31,9,0,9721,Caution,13020,9000
118140,112200,31,10,0,4958,Climb,13020,9000
118200,112260,31,11,0,9987,RedLine,13020,9060
118260,112320,31,12,0,5560,Climb,13020,9060
118320,112380,31,13,0,3877,Climb,13020,9060
118380,112440,31,14,0,7952,Cruise,13020,9060
118440,112500,31,15,0,4450,Climb,13020,9060
118500,112560,31,16,0,1530,Idle,13020,9060
118560,112620,31,17,0,8706,Cruise,13020,9060
118620,112680,31,18,0,5258,Climb,13020,9060
118680,112740,31,19,0,7146,Cruise,13020,9060
118740,112800,31,20,0,10794,OverLimit,13020,9120
118800,112860,31,21,0,9834,RedLine,13020,9180
118860,112920,31,22,0,10541,OverLimit,13020,9240
118920,112980,31,23,0,7217,Cruise,13020,9240
118980,113040,31,24,0,3980,Climb,13020,9240
119040,113100,31,25,0,10189,RedLine,13020,9300
119100,113100,31,25,0,421,PowerOff,13020,9300
119160,113160,31,26,0,6202,Cruise,13020,9300
119220,113220,31,27,0,9781,Caution,13080,9300
119280,113280,31,28,0,9588,Caution,13140,9300
119340,113340,31,29,0,1654,Idle,13140,9300
119400,113400,31,30,0,9926,RedLine,13140,9360
119460,113460,31,31,0,7119,Cruise,13140,9360
119520,113520,31,32,0,7195,Cruise,13140,9360
119580,113580,31,33,0,8838,Cruise,13140,9360
119640,113640,31,34,0,1731,Idle,13140,9360
119700,113700,31,35,0,5542,Climb,13140,9360
119760,113760,31,36,0,10028,RedLine,13140,9420
119820,113820,31,37,0,4859,Climb,13140,9420
119880,113880,31,38,0,9849,RedLine,13140,9480
119940,113940,31,39,0,8501,Cruise,13140,9480
120000,114000,31,40,0,7980,Cruise,13140,9480
120060,114060,31,41,0,4825,Climb,13140,9480
120120,114120,31,42,0,9802,RedLine,13140,9540
120180,114180,31,43,0,3233,Idle,13140,9540
120240,114240,31,44,0,9364,Caution,13200,9540
120300,114300,31,45,0,4617,Climb,13200,9540
120360,114360,31,46,0,3307,Idle,13200,9540
120420,114420,31,47,0,9822,RedLine,13200,9600
120480,114480,31,48,0,10242,OverLimit,13200,9660
120540,114540,31,49,0,8625,Cruise,13200,9660
120600,114600,31,50,0,6570,Cruise,13200,9660
120660,114660,31,51,0,6077,Cruise,13200,9660
120720,114720,31,52,0,4984,Climb,13200,9660
120780,114780,31,53,0,5720,Climb,13200,9660
120840,114840,31,54,0,9038,Caution,13260,9660
120900,114900,31,55,0,6107,Cruise,13260,9660
120960,114960,31,56,0,9557,Caution,13320,9660
121020,115020,31,57,0,4876,Climb,13320,9660
121080,115080,31,58,0,8520,Cruise,13320,9660
121140,115140,31,59,0,4711,Climb,13320,9660
121200,115200,32,0,0,3237,Idle,13320,9660
121260,115260,32,1,0,6197,Cruise,13320,9660
121320,115320,32,2,0,5673,Climb,13320,9660
121380,115380,32,3,0,6132,Cruise,13320,9660
121440,115440,32,4,0,9128,Caution,13380,9660
121500,115500,32,5,0,8645,Cruise,13380,9660
121560,115560,32,6,0,5806,Climb,13380,9660
121620,115620,32,7,0,6034,Cruise,13380,9660
121680,115680,32,8,0,8244,Cruise,13380,9660
121740,115740,32,9,0,9450,Caution,13440,9660
121800,115800,32,10,0,6849,Cruise,13440,9660
121860,115860,32,11,0,8579,Cruise,13440,9660
121920,115920,32,12,0,1160,Idle,13440,9660
121980,115980,32,13,0,7507,Cruise,13440,9660
122040,116040,32,14,0,9560,Caution,13500,9660
122100,116100,32,15,0,2829,Idle,13500,9660
122160,116160,32,16,0,1545,Idle,13500,9660
122220,116220,32,17,0,4765,Climb,13500,9660
122280,116280,32,18,0,6758,Cruise,13500,9660
122340,116340,32,19,0,2260,Idle,13500,9660
122400,116400,32,20,0,9971,RedLine,13500,9720
122460,116460,32,21,0,9762,Caution,13560,9720
122520,116520,32,22,0,8795,Cruise,13560,9720
122580,116580,32,23,0,9914,RedLine,13560,9780
122640,116640,32,24,0,6492,Cruise,13560,9780
122700,116700,32,25,0,6834,Cruise,13560,9780
122760,116760,32,26,0,1822,Idle,13560,9780
122820,116820,32,27,0,2325,Idle,13560,9780
122880,116880,32,28,0,6408,Cruise,13560,9780
122940,116940,32,29,0,8151,Cruise,13560,9780
123000,117000,32,30,0,7265,Cruise,13560,9780
123060,117060,32,31,0,5417,Climb,13560,9780
123120,117120,32,32,0,6207,Cruise,13560,9780
123180,117180,32,33,0,3459,Idle,13560,9780
123240,117240,32,34,0,7799,Cruise,13560,9780
123300,117300,32,35,0,8839,Cruise,13560,9780
123360,117360,32,36,0,5361,Climb,13560,9780
123420,117420,32,37,0,9753,Caution,13620,9780
123480,117480,32,38,0,8079,Cruise,13620,9780
123540,117540,32,39,0,3931,Climb,13620,9780
123600,117600,32,40,0,5239,Climb,13620,9780
123660,117660,32,41,0,10925,OverLimit,13620,9840
123720,117720,32,42,0,4063,Climb,13620,9840
123780,117780,32,43,0,7475,Cruise,13620,9840
123840,117840,32,44,0,4020,Climb,13620,9840
123900,117900,32,45,0,10110,RedLine,13620,9900
123960,117960,32,46,0,6631,Cruise,13620,9900
124020,118020,32,47,0,9083,Caution,13680,9900
124080,118080,32,48,0,3682,Climb,13680,9900
124140,118140,32,49,0,4272,Climb,13680,9900
124200,118200,32,50,0,9016,Caution,13740,9900
124260,118260,32,51,0,1822,Idle,13740,9900
124320,118320,32,52,0,3555,Climb,13740,9900
124380,118380,32,53,0,8777,Cruise,13740,9900
124440,118440,32,54,0,2075,Idle,13740,9900
124500,118500,32,55,0,10089,RedLine,13740,9960
124560,118560,32,56,0,9521,Caution,13800,9960
124620,118620,32,57,0,5203,Climb,13800,9960
124680,118680,32,58,0,5485,Climb,13800,9960
124740,118740,32,59,0,2159,Idle,13800,9960
124800,118800,33,0,0,1302,Idle,13800,9960
124860,118860,33,1,0,7358,Cruise,13800,9960
124920,118920,33,2,0,9676,Caution,13860,9960
124980,118920,33,2,0,1,PowerOff,13860,9960
125040,118980,33,3,0,2586,Idle,13860,9960
125100,119040,33,4,0,7657,Cruise,13860,9960
125160,119040,33,4,0,42,PowerOff,13860,9960
125220,119100,33,5,0,9158,Caution,13920,9960
125280,119160,33,6,0,8163,Cruise,13920,9960
125340,119220,33,7,0,6110,Cruise,13920,9960
125400,119280,33,8,0,9915,RedLine,13920,10020
125460,119340,33,9,0,7348,Cruise,13920,10020
125520,119400,33,10,0,3354,Idle,13920,10020
125580,119460,33,11,0,9527,Caution,13980,10020
125640,119520,33,12,0,9948,RedLine,13980,10080
125700,119580,33,13,0,6840,Cruise,13980,10080
125760,119640,33,14,0,2958,Idle,13980,10080
125820,119700,33,15,0,7552,Cruise,13980,10080
125880,119760,33,16,0,5427,Climb,13980,10080
125940,119820,33,17,0,1691,Idle,13980,10080
126000,119880,33,18,0,6776,Cruise,13980,10080
126060,119940,33,19,0,4793,Climb,13980,10080
126120,120000,33,20,0,9812,RedLine,13980,10140
126180,120000,33,20,0,144,PowerOff,13980,10140
126240,120060,33,21,0,9417,Caution,14040,10140
126300,120060,33,21,0,484,PowerOff,14040,10140
126360,120120,33,22,0,6609,Cruise,14040,10140
126420,120180,33,23,0,4971,Climb,14040,10140
126480,120240,33,24,0,2399,Idle,14040,10140
126540,120300,33,25,0,8563,Cruise,14040,10140
126600,120360,33,26,0,6643,Cruise,14040,10140
126660,120420,33,27,0,10109,RedLine,14040,10200
126720,120480,33,28,0,10208,OverLimit,14040,10260
126780,120540,33,29,0,5321,Climb,14040,10260
126840,120600,33,30,0,7714,Cruise,14040,10260
126900,120660,33,31,0,6685,Cruise,14040,10260
126960,120720,33,32,0,1565,Idle,14040,10260
127020,120780,33,33,0,8594,Cruise,14040,10260
127080,120840,33,34,0,5029,Climb,14040,10260
127140,120900,33,35,0,5908,Climb,14040,10260
127200,120960,33,36,0,4985,Climb,14040,10260
127260,121020,33,37,0,8611,Cruise,14040,10260
127320,121080,33,38,0,7521,Cruise,14040,10260
127380,121140,33,39,0,9493,Caution,14100,10260
127440,121200,33,40,0,10068,RedLine,14100,10320
127500,121260,33,41,0,6962,Cruise,14100,10320
127560,121320,33,42,0,5754,Climb,14100,10320
127620,121380,33,43,0,8424,Cruise,14100,10320
127680,121440,33,44,0,8593,Cruise,14100,10320
127740,121500,33,45,0,8061,Cruise,14100,10320
127800,121560,33,46,0,8163,Cruise,14100,10320
127860,121620,33,47,0,9777,Caution,14160,10320
127920,121680,33,48,0,9109,Caution,14220,10320
127980,121740,33,49,0,5961,Climb,14220,10320
128040,121800,33,50,0,9469,Caution,14280,10320
128100,121860,33,51,0,7374,Cruise,14280,10320
128160,121920,33,52,0,9155,Caution,14340,10320
128220,121980,33,53,0,1344,Idle,14340,10320
128280,122040,33,54,0,9597,Caution,14400,10320
128340,122040,33,54,0,387,PowerOff,14400,10320
128400,122100,33,55,0,5760,Climb,14400,10320
128460,122100,33,55,0,165,PowerOff,14400,10320
128520,122160,33,56,0,6556,Cruise,14400,10320
128580,122220,33,57,0,4975,Climb,14400,10320
128640,122280,33,58,0,5718,Climb,14400,10320
128700,122340,33,59,0,8087,Cruise,14400,10320
128760,122400,34,0,0,4183,Climb,14400,10320
128820,122460,34,1,0,6926,Cruise,14400,10320
128880,122520,34,2,0,7074,Cruise,14400,10320
128940,122520,34,2,0,459,PowerOff,14400,10320
129000,122520,34,2,0,580,PowerOff,14400,10320
129060,122580,34,3,0,3519,Climb,14400,10320
129120,122640,34,4,0,8999,Cruise,14400,10320
129180,122700,34,5,0,9668,Caution,14460,10320
129240,122760,34,6,0,10041,RedLine,14460,10380
129300,122820,34,7,0,1368,Idle,14460,10380
129360,122880,34,8,0,2392,Idle,14460,10380
129420,122940,34,9,0,9463,Caution,14520,10380
129480,123000,34,10,0,5387,Climb,14520,10380
129540,123060,34,11,0,5231,Climb,14520,10380
129600,123120,34,12,0,1951,Idle,14520,10380
129660,123180,34,13,0,5435,Climb,14520,10380
129720,123240,34,14,0,4501,Climb,14520,10380
129780,123300,34,15,0,3284,Idle,14520,10380
129840,123360,34,16,0,2748,Idle,14520,10380
129900,123420,34,17,0,9079,Caution,14580,10380
129960,123480,34,18,0,5280,Climb,14580,10380
130020,123540,34,19,0,6441,Cruise,14580,10380
130080,123600,34,20,0,10157,RedLine,14580,10440
130140,123660,34,21,0,3694,Climb,14580,10440
130200,123720,34,22,0,10082,RedLine,14580,10500
130260,123780,34,23,0,5091,Climb,14580,10500
130320,123840,34,24,0,3815,Climb,14580,10500
130380,123900,34,25,0,7036,Cruise,14580,10500
130440,123960,34,26,0,4868,Climb,14580,10500
130500,124020,34,27,0,8085,Cruise,14580,10500
130560,124080,34,28,0,2880,Idle,14580,10500
130620,124080,34,28,0,439,PowerOff,14580,10500
130680,124140,34,29,0,5541,Climb,14580,10500
130740,124200,34,30,0,9126,Caution,14640,10500
130800,124260,34,31,0,2438,Idle,14640,10500
130860,124320,34,32,0,10022,RedLine,14640,10560
130920,124380,34,33,0,5813,Climb,14640,10560
130980,124440,34,34,0,4039,Climb,14640,10560
131040,124500,34,35,0,7643,Cruise,14640,10560
131100,124560,34,36,0,8598,Cruise,14640,10560
131160,124620,34,37,0,6934,Cruise,14640,10560
131220,124680,34,38,0,6712,Cruise,14640,10560
131280,124740,34,39,0,5010,Climb,14640,10560
131340,124800,34,40,0,3541,Climb,14640,10560
131400,124860,34,41,0,5986,Climb,14640,10560
131460,124920,34,42,0,6186,Cruise,14640,10560
131520,124980,34,43,0,2015,Idle,14640,10560
131580,125040,34,44,0,7782,Cruise,14640,10560
131640,125100,34,45,0,6783,Cruise,14640,10560
131700,125160,34,46,0,7204,Cruise,14640,10560
131760,125220,34,47,0,4497,Climb,14640,10560
131820,125280,34,48,0,9832,RedLine,14640,10620
131880,125280,34,48,0,347,PowerOff,14640,10620
131940,125340,34,49,0,7820,Cruise,14640,10620
